"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14"
"1.8982311"," 1.7825378"," 1.4395515"," 1.9520103"," 0.81766886"," 1.5086231","1","1","1","1","2","1","1","20.0343"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.3343393"," 0.76420975"," 0.6498376"," 1.9555384"," 0.987833"," 1.3071651","3","3","3","3","2","1","1","39.3588"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.3924594"," 1.4878007"," 0.9259608"," 1.8026499"," 1.4479961"," 1.6065899","3","3","3","3","1","1","1","26.5482"
"1.9978867"," 0.5887945"," 1.4851272"," 0.69590807"," 1.1734769"," 1.2163012","3","3","3","3","1","1","2","35.9526"
"1.0575657"," 0.8709382"," 1.4438162"," 0.5928482"," 0.90772545"," 0.7758962","1","1","1","1","2","1","2","48.0094"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.4423594"," 1.9883403"," 0.6065618"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","2","1","1","34.4884"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.3343393"," 1.520626"," 1.7537643"," 1.341114"," 0.987833"," 1.3071651","3","3","3","3","2","1","2","39.3588"
"1.3885868"," 1.6028231"," 0.52968794"," 1.7860594"," 0.85069954"," 0.72609794","1","1","1","1","2","1","2","27.2657"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.3343393"," 1.679312"," 1.8996252"," 1.310155"," 0.98059803"," 1.3071651","3","3","3","3","2","1","1","39.5732"
"1.0027832"," 1.7825378"," 1.4395515"," 0.5928482"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.3343393"," 1.9503362"," 1.8996252"," 1.341114"," 1.9409151"," 1.3071651","3","3","3","3","2","1","1","25.2874"
"1.861747"," 1.8448089"," 1.4395515"," 0.8884313"," 0.81766886"," 1.5086231","1","1","1","1","2","1","1","19.8889"
"1.599733"," 1.9164095"," 1.305277"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","1","21.507"
"1.8982311"," 1.7825378"," 1.4395515"," 1.9520103"," 0.81766886"," 1.5086231","1","1","1","1","2","1","1","20.0343"
"1.8861043"," 1.5199798"," 1.2634172"," 1.0105162"," 0.513083"," 0.52986884","1","1","1","1","2","1","1","22.5214"
"1.236472"," 1.5015019"," 1.4851272"," 1.3555633"," 0.5281403"," 1.2163012","1","1","1","1","2","1","2","30.7691"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.3343393"," 1.9503362"," 1.8996252"," 1.341114"," 1.9409151"," 1.3071651","3","3","3","3","2","1","1","25.2874"
"1.236472"," 1.5015019"," 1.4851272"," 1.3555633"," 0.5281403"," 1.2163012","1","1","1","1","2","1","2","30.7691"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.3924594"," 1.4878007"," 0.9259608"," 1.8026499"," 1.4479961"," 1.6065899","3","3","3","3","1","1","1","26.5482"
"1.8982311"," 0.568192"," 1.3627423"," 1.9520103"," 0.7935941"," 1.2992964","3","3","3","3","2","1","1","47.4983"
"1.4423594"," 1.9883403"," 0.6065618"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","2","1","1","34.4884"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0800521"," 1.2541834"," 0.90475166"," 1.0024903"," 1.0968759"," 1.4217829","1","1","1","1","1","1","1","37.3052"
"1.3885868"," 1.6028231"," 0.52968794"," 1.7860594"," 0.85069954"," 0.72609794","1","1","1","1","2","1","2","27.2657"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.8892413"," 1.7825378"," 0.93861914"," 0.5098153"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","20.0818"
"1.0027832"," 1.7825378"," 1.4395515"," 0.5928482"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.0575657"," 0.8709382"," 1.4438162"," 0.5928482"," 0.90772545"," 0.7758962","1","1","1","1","2","1","2","48.0094"
"1.3343393"," 1.520626"," 1.7537643"," 1.341114"," 0.987833"," 1.3071651","3","3","3","3","2","1","2","39.3588"
"1.599733"," 1.9164095"," 1.2278731"," 1.7178583"," 1.3100677"," 1.5743229","1","1","1","1","1","1","2","21.507"
"1.599733"," 1.9164095"," 1.305277"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","1","21.507"
"1.861747"," 1.8448089"," 1.4395515"," 0.8884313"," 0.81766886"," 1.5086231","1","1","1","1","2","1","1","19.8889"
"1.8861043"," 1.5199798"," 1.2634172"," 1.0105162"," 0.513083"," 0.52986884","1","1","1","1","2","1","1","22.5214"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.236472"," 1.5015019"," 1.4851272"," 1.3555633"," 0.5281403"," 1.2163012","1","1","1","1","2","1","2","30.7691"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.8982311"," 0.568192"," 1.3627423"," 1.9520103"," 0.7935941"," 1.2992964","3","3","3","3","2","1","1","47.4983"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.3924594"," 1.4878007"," 0.9259608"," 1.8026499"," 1.4479961"," 1.6065899","3","3","3","3","1","1","1","26.5482"
"1.0800521"," 1.2541834"," 0.90475166"," 1.0024903"," 1.0968759"," 1.4217829","1","1","1","1","1","1","1","37.3052"
"1.4423594"," 1.9883403"," 0.6065618"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","2","1","1","34.4884"
"1.3343393"," 1.520626"," 1.7537643"," 1.341114"," 0.987833"," 1.3071651","3","3","3","3","2","1","2","39.3588"
"1.0575657"," 0.8709382"," 1.4438162"," 0.5928482"," 0.90772545"," 0.7758962","1","1","1","1","2","1","2","48.0094"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.3885868"," 1.6028231"," 0.52968794"," 1.7860594"," 0.85069954"," 0.72609794","1","1","1","1","2","1","2","27.2657"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.0027832"," 1.7825378"," 1.4395515"," 0.5928482"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.8892413"," 1.7825378"," 0.93861914"," 0.5098153"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","20.0818"
"1.8861043"," 1.5199798"," 1.2634172"," 1.0105162"," 0.513083"," 0.52986884","1","1","1","1","2","1","1","22.5214"
"1.599733"," 1.9164095"," 1.2278731"," 1.7178583"," 1.3100677"," 1.5743229","1","1","1","1","1","1","2","21.507"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.599733"," 1.9164095"," 1.305277"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","1","21.507"
"1.3343393"," 1.9503362"," 1.8996252"," 1.341114"," 1.9409151"," 1.3071651","3","3","3","3","2","1","1","25.2874"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.7760811"," 1.7248085"," 0.84836125"," 1.3738374"," 0.84838986"," 1.2992964","1","1","1","1","2","1","1","21.1516"
"1.0575657"," 0.8709382"," 1.4438162"," 0.5928482"," 0.90772545"," 0.7758962","1","1","1","1","2","1","2","48.0094"
"1.8982311"," 0.568192"," 1.3627423"," 1.9520103"," 0.7935941"," 1.2992964","3","3","3","3","2","1","1","47.4983"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.3885868"," 1.6028231"," 0.52968794"," 1.7860594"," 0.85069954"," 0.72609794","1","1","1","1","2","1","2","27.2657"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"0.6526334"," 1.124781"," 0.52968794"," 1.7860594"," 0.94653344"," 0.5683833","3","3","3","3","1","1","1","73.435"
"1.0027832"," 1.7825378"," 1.4395515"," 0.5928482"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.3924594"," 1.4878007"," 0.9259608"," 1.8026499"," 1.4479961"," 1.6065899","3","3","3","3","1","1","1","26.5482"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.3343393"," 1.520626"," 1.7537643"," 1.341114"," 0.987833"," 1.3071651","3","3","3","3","2","1","2","39.3588"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"0.65461206"," 1.6464412"," 1.5588266"," 1.7519423"," 1.4504249"," 1.2885244","3","3","3","3","1","1","2","30.3713"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.3707975"," 1.0067575"," 1.2634172"," 1.0105162"," 0.8321742"," 1.9941697","1","1","1","1","1","1","2","37.1424"
"1.8861043"," 1.5199798"," 1.2634172"," 1.0105162"," 0.513083"," 0.52986884","1","1","1","1","2","1","1","22.5214"
"1.0800521"," 1.2541834"," 0.90475166"," 1.0024903"," 1.0968759"," 1.4217829","1","1","1","1","1","1","1","37.3052"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.3343393"," 1.9503362"," 1.8996252"," 1.341114"," 1.9409151"," 1.3071651","3","3","3","3","2","1","1","25.2874"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.8892413"," 1.7825378"," 0.93861914"," 0.5098153"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","20.0818"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.7760811"," 1.7248085"," 0.84836125"," 1.3738374"," 0.84838986"," 1.2992964","1","1","1","1","2","1","1","21.1516"
"1.0575657"," 0.8709382"," 1.4438162"," 0.5928482"," 0.90772545"," 0.7758962","1","1","1","1","2","1","2","48.0094"
"1.8982311"," 0.568192"," 1.3627423"," 1.9520103"," 0.7935941"," 1.2992964","3","3","3","3","2","1","1","47.4983"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.3885868"," 1.6028231"," 0.52968794"," 1.7860594"," 0.85069954"," 0.72609794","1","1","1","1","2","1","2","27.2657"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"0.6526334"," 1.124781"," 0.52968794"," 1.7860594"," 0.94653344"," 0.5683833","3","3","3","3","1","1","1","73.435"
"1.0027832"," 1.7825378"," 1.4395515"," 0.5928482"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.3924594"," 1.4878007"," 0.9259608"," 1.8026499"," 1.4479961"," 1.6065899","3","3","3","3","1","1","1","26.5482"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.3343393"," 1.520626"," 1.7537643"," 1.341114"," 0.987833"," 1.3071651","3","3","3","3","2","1","2","39.3588"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"0.65461206"," 1.6464412"," 1.5588266"," 1.7519423"," 1.4504249"," 1.2885244","3","3","3","3","1","1","2","30.3713"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.3707975"," 1.0067575"," 1.2634172"," 1.0105162"," 0.8321742"," 1.9941697","1","1","1","1","1","1","2","37.1424"
"1.8861043"," 1.5199798"," 1.2634172"," 1.0105162"," 0.513083"," 0.52986884","1","1","1","1","2","1","1","22.5214"
"1.0800521"," 1.2541834"," 0.90475166"," 1.0024903"," 1.0968759"," 1.4217829","1","1","1","1","1","1","1","37.3052"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.3343393"," 1.9503362"," 1.8996252"," 1.341114"," 1.9409151"," 1.3071651","3","3","3","3","2","1","1","25.2874"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.8892413"," 1.7825378"," 0.93861914"," 0.5098153"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","20.0818"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.5331625"," 0.8036653"," 1.1134086"," 1.5419714"," 0.89636266"," 1.1598451","3","3","3","3","2","1","2","44.7901"
"1.533628"," 1.8497813"," 1.694522"," 1.1080725"," 1.2865878"," 0.8651693","3","3","3","3","1","1","1","43.2752"
"1.0284879"," 1.9361254"," 1.8760164"," 1.7453372"," 1.5129297"," 1.7054602","3","3","3","3","1","1","1","24.6908"
"1.497272"," 1.3504329"," 1.3942342"," 1.8962331"," 1.430819"," 1.6081512","3","3","3","3","2","1","2","26.7271"
"1.5331625"," 1.3459377"," 1.1134086"," 0.70987296"," 0.89636266"," 0.7369326","2","2","2","2","2","1","2","55.242"
"1.5643475"," 1.7825378"," 1.4519048"," 1.3045262"," 1.2717044"," 1.528028","3","3","3","3","2","1","1","29.956"
"1.3716489"," 1.9947313"," 0.9259608"," 1.8026499"," 0.62974787"," 0.53767335","3","3","3","3","1","1","2","97.0284"
"0.54579085"," 1.2398167"," 0.58022004"," 1.0902259"," 1.3884498"," 1.7832236","3","3","3","3","1","1","2","25.4887"
"1.533628"," 1.8497813"," 0.5052395"," 1.063411"," 1.2713803"," 1.2405646","3","3","3","3","2","1","1","33.8781"
"0.89592934"," 1.4511554"," 0.583099"," 0.7697139"," 1.0044342"," 1.4883807","3","3","3","3","1","1","1","36.2726"
"1.5331625"," 1.4571095"," 1.1134086"," 1.1538867"," 1.4171208"," 1.9742343","3","3","3","3","2","1","1","23.6229"
"1.5643475"," 1.7825378"," 1.5905956"," 1.3045262"," 0.62974787"," 1.7402681","1","1","1","1","1","1","1","23.2772"
"1.5331625"," 1.2684588"," 0.81481075"," 1.1538867"," 1.4171208"," 1.9742343","3","3","3","3","2","1","2","23.6229"
"1.2308723"," 1.0644363"," 1.694522"," 1.448706"," 1.5340651"," 0.5152894","1","2","1","2","1","1","1","22.1647"
"1.6465887"," 1.8833492"," 1.5905956"," 0.86916685"," 0.64932764"," 0.6996187","1","1","2","1","1","1","1","22.3238"
"0.89592934"," 1.7275722"," 1.7870361"," 1.8961003"," 0.62974787"," 1.1613955","3","3","3","3","1","1","2","62.2365"
"1.8244634"," 1.8350041"," 0.94978976"," 1.6982992"," 0.62974787"," 1.1613955","3","3","3","3","1","1","2","62.2365"
"1.6224098"," 0.8036653"," 1.8760164"," 1.4128928"," 1.5129297"," 0.6544769","3","3","3","3","2","1","1","53.1708"
"0.59870255"," 1.9947313"," 1.2682525"," 0.94609153"," 1.3968582"," 0.8159138","3","3","3","3","1","1","2","43.7615"
"1.5553663"," 1.7825378"," 1.6037674"," 0.8049915"," 1.7664249"," 1.2771062","3","3","3","3","1","1","2","27.256"
"0.89592934"," 0.5036112"," 1.8245076"," 0.96085393"," 1.4549978"," 0.605616","3","3","3","3","1","1","2","58.4478"
"1.8244634"," 1.239177"," 1.5771043"," 0.550851"," 1.6248515"," 1.0068885","3","3","3","3","1","1","2","34.3845"
"1.978555"," 1.7825378"," 1.5905956"," 1.3045262"," 1.1448662"," 1.7402681","1","1","1","1","1","1","1","19.6295"
"0.89592934"," 1.7275722"," 1.61276"," 1.8482352"," 0.62974787"," 1.7472425","1","1","1","1","1","1","2","38.0887"
"1.7259352"," 0.9842337"," 0.7248522"," 1.1972331"," 1.2865878"," 0.8651693","3","3","3","3","2","1","2","43.2752"
"1.497272"," 1.44019"," 0.583099"," 1.2179037"," 0.73282266"," 1.0068885","3","3","3","3","1","1","2","57.2636"
"1.5331625"," 0.8036653"," 1.1134086"," 1.8962331"," 1.430819"," 1.6081512","3","3","3","3","1","1","2","26.7271"
"0.7195744"," 1.7401896"," 0.89593625"," 0.7344489"," 1.6948328"," 1.3012382","3","3","3","3","2","1","2","27.462"
"1.0545552"," 1.7275722"," 0.50467646"," 0.96085393"," 1.3635048"," 1.6081512","3","3","3","3","1","1","2","27.5314"
"1.1807272"," 1.2398167"," 1.5245098"," 1.0902259"," 1.3884498"," 1.528028","3","3","3","3","1","1","2","27.9244"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
