"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18"
"0.9483668"," 0.55609804"," 1.147984"," 1.5919905"," 1.4425757","1","5","4","1","1","1","1","1","1","4","1","2","2.48567"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.95979"," 0.62324625"," 1.3655461"," 0.98786473"," 1.5293366","1","4","4","1","2","5","5","2","4","1","2","2","0.671532"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"1.95979"," 0.62324625"," 1.3655461"," 1.1496282"," 1.9899657","4","5","2","1","4","1","5","3","1","5","2","2","0.497233"
"1.9683282"," 0.63631654"," 0.73691034"," 1.998258"," 0.6958","5","1","5","5","5","5","1","5","1","3","3","2","0.829938"
"1.4825127"," 1.2693739"," 1.136951"," 0.98067385"," 1.467155","4","1","3","1","3","1","2","5","2","5","5","2","0.669634"
"1.9961725"," 0.8627192"," 0.53556967"," 1.9451301"," 0.58249533","1","4","1","1","1","5","2","5","4","1","4","2","0.782832"
"1.1229904"," 1.3725486"," 1.5833236"," 1.8827304"," 0.73664004","3","4","4","2","3","2","2","3","4","3","2","1","0.757451"
"1.4825127"," 0.5544293"," 1.136951"," 1.0729551"," 1.4220817","1","1","3","1","3","1","3","5","1","5","3","2","1.54021"
"1.0843797"," 1.44613"," 1.611905"," 1.1157998"," 0.81393737","2","1","2","1","1","2","1","4","1","1","2","2","1.05528"
"1.5192828"," 0.87248784"," 1.4560409"," 0.6827936"," 0.86828434","3","4","4","4","4","1","1","3","1","1","4","2","0.898449"
"1.9961725"," 1.3419511"," 0.63690853"," 1.9451301"," 1.0756025","1","4","5","5","5","4","4","2","1","5","2","1","0.542567"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"1.7198918"," 1.131334"," 1.3456674"," 0.8062011"," 1.7852546","4","5","3","1","5","5","5","2","3","4","2","2","0.576359"
"1.4633226"," 0.55609804"," 1.147984"," 1.5685993"," 1.0608627","1","1","1","4","4","1","4","4","1","1","1","1","1.92103"
"0.94239473"," 1.0055788"," 1.1256773"," 1.1614748"," 1.2686583","4","1","4","4","4","5","1","4","4","1","1","2","1.17407"
"1.2959323"," 0.9090971"," 1.2002343"," 1.2482402"," 1.410147","1","3","1","3","1","4","3","1","3","4","3","2","0.872317"
"0.6896486"," 1.2214744"," 1.611905"," 0.98786473"," 1.060539","1","4","4","4","1","5","5","5","4","4","4","2","1.4984"
"1.7365247"," 1.0055171"," 0.9140382"," 1.6256404"," 1.5295527","1","1","3","1","3","5","1","5","5","1","2","2","1.35033"
"1.9683282"," 1.0055171"," 1.3192767"," 1.4524509"," 0.9126938","1","1","1","1","4","5","5","1","5","5","4","2","0.942437"
"1.814249"," 1.7898221"," 1.0708952"," 1.0277826"," 1.6803591","1","5","1","1","5","2","2","4","1","2","2","2","0.729241"
"1.0594145"," 1.968083"," 1.6934655"," 1.3671951"," 0.8962828","3","5","5","3","5","1","1","4","3","1","5","2","0.749756"
"1.8968425"," 0.5544293"," 1.136951"," 1.5738976"," 1.4220817","1","1","3","1","3","5","4","5","5","5","1","2","0.97425"
"1.5434778"," 0.6439615"," 1.2608118"," 1.1157998"," 1.6500022","1","5","3","4","3","4","5","3","1","5","1","2","0.686077"
"1.3228775"," 0.8194101"," 0.88186693"," 1.1908836"," 1.9632603","1","1","3","1","5","4","5","4","1","5","1","2","1.45616"
"0.9483668"," 0.55609804"," 1.147984"," 1.5919905"," 1.4425757","1","5","4","1","1","1","1","1","1","4","1","2","2.48567"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"1.6411257"," 0.78572965"," 1.4630605"," 0.93526626"," 0.86828434","3","1","2","1","2","1","1","3","1","1","4","2","0.637079"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.6411257"," 1.2033639"," 1.6647185"," 0.6184812"," 0.9487051","3","4","4","1","2","1","1","3","1","4","4","2","0.598876"
"1.95979"," 0.62324625"," 1.3655461"," 1.1496282"," 1.9899657","4","5","2","1","4","1","5","3","1","5","2","2","0.497233"
"1.4825127"," 1.2693739"," 1.136951"," 0.98067385"," 1.467155","4","1","3","1","3","1","2","5","2","5","5","2","0.669634"
"1.9683282"," 0.63631654"," 0.73691034"," 1.998258"," 0.6958","5","1","5","5","5","5","1","5","1","3","3","2","0.829938"
"1.9961725"," 0.8627192"," 0.53556967"," 1.9451301"," 0.58249533","1","4","1","1","1","5","2","5","4","1","4","2","0.782832"
"1.3228775"," 0.8194101"," 0.88186693"," 1.1908836"," 1.9632603","1","1","3","1","5","4","5","4","1","5","1","2","1.45616"
"1.6411257"," 0.78572965"," 1.4630605"," 0.93526626"," 0.86828434","3","1","2","1","2","1","1","3","1","1","4","2","0.637079"
"1.1229904"," 1.3725486"," 1.5833236"," 1.8827304"," 0.73664004","3","4","4","2","3","2","2","3","4","3","2","1","0.757451"
"1.5192828"," 0.87248784"," 1.4560409"," 0.6827936"," 0.86828434","3","4","4","4","4","1","1","3","1","1","4","2","0.898449"
"1.0843797"," 1.44613"," 1.611905"," 1.1157998"," 0.81393737","2","1","2","1","1","2","1","4","1","1","2","2","1.05528"
"1.9961725"," 1.3419511"," 0.63690853"," 1.9451301"," 1.0756025","1","4","5","5","5","4","4","2","1","5","2","1","0.542567"
"1.7198918"," 1.131334"," 1.3456674"," 0.8062011"," 1.7852546","4","5","3","1","5","5","5","2","3","4","2","2","0.576359"
"1.4633226"," 0.55609804"," 1.147984"," 1.5685993"," 1.0608627","1","1","1","4","4","1","4","4","1","1","1","1","1.92103"
"1.6411257"," 1.2033639"," 1.6647185"," 0.6184812"," 0.9487051","3","4","4","1","2","1","1","3","1","4","4","2","0.598876"
"1.2959323"," 0.9090971"," 1.2002343"," 1.2482402"," 1.410147","1","3","1","3","1","4","3","1","3","4","3","2","0.872317"
"0.94239473"," 1.0055788"," 1.1256773"," 1.1614748"," 1.2686583","4","1","4","4","4","5","1","4","4","1","1","2","1.17407"
"0.6896486"," 1.2214744"," 1.611905"," 0.98786473"," 1.060539","1","4","4","4","1","5","5","5","4","4","4","2","1.4984"
"1.4825127"," 0.5544293"," 1.136951"," 1.0729551"," 1.4220817","1","1","3","1","3","1","3","5","1","5","3","2","1.54021"
"1.0594145"," 1.968083"," 1.6934655"," 1.3671951"," 0.8962828","3","5","5","3","5","1","1","4","3","1","5","2","0.749756"
"1.7365247"," 1.0055171"," 0.9140382"," 1.6256404"," 1.5295527","1","1","3","1","3","5","1","5","5","1","2","2","1.35033"
"1.9683282"," 1.0055171"," 1.3192767"," 1.4524509"," 0.9126938","1","1","1","1","4","5","5","1","5","5","4","2","0.942437"
"1.5434778"," 0.6439615"," 1.2608118"," 1.1157998"," 1.6500022","1","5","3","4","3","4","5","3","1","5","1","2","0.686077"
"1.8968425"," 0.5544293"," 1.136951"," 1.5738976"," 1.4220817","1","1","3","1","3","5","4","5","5","5","1","2","0.97425"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.814249"," 1.7898221"," 1.0708952"," 1.0277826"," 1.6803591","1","5","1","1","5","2","2","4","1","2","2","2","0.729241"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"0.7313565"," 0.5544293"," 1.8654885"," 0.64917254"," 0.96180576","1","1","3","1","3","1","5","5","1","5","3","2","3.55759"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"1.95979"," 0.62324625"," 1.3655461"," 1.1496282"," 1.9899657","4","5","2","1","4","1","5","3","1","5","2","2","0.497233"
"1.4825127"," 1.2693739"," 1.136951"," 0.98067385"," 1.467155","4","1","3","1","3","1","2","5","2","5","5","2","0.669634"
"1.9683282"," 0.63631654"," 0.73691034"," 1.998258"," 0.6958","5","1","5","5","5","5","1","5","1","3","3","2","0.829938"
"1.9961725"," 0.8627192"," 0.53556967"," 1.9451301"," 0.58249533","1","4","1","1","1","5","2","5","4","1","4","2","0.782832"
"1.3228775"," 0.8194101"," 0.88186693"," 1.1908836"," 1.9632603","1","1","3","1","5","4","5","4","1","5","1","2","1.45616"
"1.6411257"," 0.78572965"," 1.4630605"," 0.93526626"," 0.86828434","3","1","2","1","2","1","1","3","1","1","4","2","0.637079"
"1.1229904"," 1.3725486"," 1.5833236"," 1.8827304"," 0.73664004","3","4","4","2","3","2","2","3","4","3","2","1","0.757451"
"1.5192828"," 0.87248784"," 1.4560409"," 0.6827936"," 0.86828434","3","4","4","4","4","1","1","3","1","1","4","2","0.898449"
"1.0843797"," 1.44613"," 1.611905"," 1.1157998"," 0.81393737","2","1","2","1","1","2","1","4","1","1","2","2","1.05528"
"1.9961725"," 1.3419511"," 0.63690853"," 1.9451301"," 1.0756025","1","4","5","5","5","4","4","2","1","5","2","1","0.542567"
"1.7198918"," 1.131334"," 1.3456674"," 0.8062011"," 1.7852546","4","5","3","1","5","5","5","2","3","4","2","2","0.576359"
"1.4633226"," 0.55609804"," 1.147984"," 1.5685993"," 1.0608627","1","1","1","4","4","1","4","4","1","1","1","1","1.92103"
"1.6411257"," 1.2033639"," 1.6647185"," 0.6184812"," 0.9487051","3","4","4","1","2","1","1","3","1","4","4","2","0.598876"
"1.2959323"," 0.9090971"," 1.2002343"," 1.2482402"," 1.410147","1","3","1","3","1","4","3","1","3","4","3","2","0.872317"
"0.94239473"," 1.0055788"," 1.1256773"," 1.1614748"," 1.2686583","4","1","4","4","4","5","1","4","4","1","1","2","1.17407"
"0.6896486"," 1.2214744"," 1.611905"," 0.98786473"," 1.060539","1","4","4","4","1","5","5","5","4","4","4","2","1.4984"
"1.4825127"," 0.5544293"," 1.136951"," 1.0729551"," 1.4220817","1","1","3","1","3","1","3","5","1","5","3","2","1.54021"
"1.0594145"," 1.968083"," 1.6934655"," 1.3671951"," 0.8962828","3","5","5","3","5","1","1","4","3","1","5","2","0.749756"
"1.7365247"," 1.0055171"," 0.9140382"," 1.6256404"," 1.5295527","1","1","3","1","3","5","1","5","5","1","2","2","1.35033"
"1.9683282"," 1.0055171"," 1.3192767"," 1.4524509"," 0.9126938","1","1","1","1","4","5","5","1","5","5","4","2","0.942437"
"1.5434778"," 0.6439615"," 1.2608118"," 1.1157998"," 1.6500022","1","5","3","4","3","4","5","3","1","5","1","2","0.686077"
"1.8968425"," 0.5544293"," 1.136951"," 1.5738976"," 1.4220817","1","1","3","1","3","5","4","5","5","5","1","2","0.97425"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.814249"," 1.7898221"," 1.0708952"," 1.0277826"," 1.6803591","1","5","1","1","5","2","2","4","1","2","2","2","0.729241"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"0.7313565"," 0.5544293"," 1.8654885"," 0.64917254"," 0.96180576","1","1","3","1","3","1","5","5","1","5","3","2","3.55759"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"1.95979"," 0.62324625"," 1.3655461"," 1.1496282"," 1.9899657","4","5","2","1","4","1","5","3","1","5","2","2","0.497233"
"1.4825127"," 1.2693739"," 1.136951"," 0.98067385"," 1.467155","4","1","3","1","3","1","2","5","2","5","5","2","0.669634"
"1.9683282"," 0.63631654"," 0.73691034"," 1.998258"," 0.6958","5","1","5","5","5","5","1","5","1","3","3","2","0.829938"
"1.9961725"," 0.8627192"," 0.53556967"," 1.9451301"," 0.58249533","1","4","1","1","1","5","2","5","4","1","4","2","0.782832"
"1.3228775"," 0.8194101"," 0.88186693"," 1.1908836"," 1.9632603","1","1","3","1","5","4","5","4","1","5","1","2","1.45616"
"1.6411257"," 0.78572965"," 1.4630605"," 0.93526626"," 0.86828434","3","1","2","1","2","1","1","3","1","1","4","2","0.637079"
"1.1229904"," 1.3725486"," 1.5833236"," 1.8827304"," 0.73664004","3","4","4","2","3","2","2","3","4","3","2","1","0.757451"
"1.5192828"," 0.87248784"," 1.4560409"," 0.6827936"," 0.86828434","3","4","4","4","4","1","1","3","1","1","4","2","0.898449"
"1.0843797"," 1.44613"," 1.611905"," 1.1157998"," 0.81393737","2","1","2","1","1","2","1","4","1","1","2","2","1.05528"
"1.9961725"," 1.3419511"," 0.63690853"," 1.9451301"," 1.0756025","1","4","5","5","5","4","4","2","1","5","2","1","0.542567"
"1.7198918"," 1.131334"," 1.3456674"," 0.8062011"," 1.7852546","4","5","3","1","5","5","5","2","3","4","2","2","0.576359"
"1.4633226"," 0.55609804"," 1.147984"," 1.5685993"," 1.0608627","1","1","1","4","4","1","4","4","1","1","1","1","1.92103"
"1.6411257"," 1.2033639"," 1.6647185"," 0.6184812"," 0.9487051","3","4","4","1","2","1","1","3","1","4","4","2","0.598876"
"1.2959323"," 0.9090971"," 1.2002343"," 1.2482402"," 1.410147","1","3","1","3","1","4","3","1","3","4","3","2","0.872317"
"0.94239473"," 1.0055788"," 1.1256773"," 1.1614748"," 1.2686583","4","1","4","4","4","5","1","4","4","1","1","2","1.17407"
"0.6896486"," 1.2214744"," 1.611905"," 0.98786473"," 1.060539","1","4","4","4","1","5","5","5","4","4","4","2","1.4984"
"1.4825127"," 0.5544293"," 1.136951"," 1.0729551"," 1.4220817","1","1","3","1","3","1","3","5","1","5","3","2","1.54021"
"1.0594145"," 1.968083"," 1.6934655"," 1.3671951"," 0.8962828","3","5","5","3","5","1","1","4","3","1","5","2","0.749756"
"1.7365247"," 1.0055171"," 0.9140382"," 1.6256404"," 1.5295527","1","1","3","1","3","5","1","5","5","1","2","2","1.35033"
"1.9683282"," 1.0055171"," 1.3192767"," 1.4524509"," 0.9126938","1","1","1","1","4","5","5","1","5","5","4","2","0.942437"
"1.5434778"," 0.6439615"," 1.2608118"," 1.1157998"," 1.6500022","1","5","3","4","3","4","5","3","1","5","1","2","0.686077"
"1.8968425"," 0.5544293"," 1.136951"," 1.5738976"," 1.4220817","1","1","3","1","3","5","4","5","5","5","1","2","0.97425"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.814249"," 1.7898221"," 1.0708952"," 1.0277826"," 1.6803591","1","5","1","1","5","2","2","4","1","2","2","2","0.729241"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"0.7313565"," 0.5544293"," 1.8654885"," 0.64917254"," 0.96180576","1","1","3","1","3","1","5","5","1","5","3","2","3.55759"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"1.95979"," 0.62324625"," 1.3655461"," 1.1496282"," 1.9899657","4","5","2","1","4","1","5","3","1","5","2","2","0.497233"
"1.4825127"," 1.2693739"," 1.136951"," 0.98067385"," 1.467155","4","1","3","1","3","1","2","5","2","5","5","2","0.669634"
"1.9683282"," 0.63631654"," 0.73691034"," 1.998258"," 0.6958","5","1","5","5","5","5","1","5","1","3","3","2","0.829938"
"1.9961725"," 0.8627192"," 0.53556967"," 1.9451301"," 0.58249533","1","4","1","1","1","5","2","5","4","1","4","2","0.782832"
"1.3228775"," 0.8194101"," 0.88186693"," 1.1908836"," 1.9632603","1","1","3","1","5","4","5","4","1","5","1","2","1.45616"
"1.6411257"," 0.78572965"," 1.4630605"," 0.93526626"," 0.86828434","3","1","2","1","2","1","1","3","1","1","4","2","0.637079"
"1.1229904"," 1.3725486"," 1.5833236"," 1.8827304"," 0.73664004","3","4","4","2","3","2","2","3","4","3","2","1","0.757451"
"1.5192828"," 0.87248784"," 1.4560409"," 0.6827936"," 0.86828434","3","4","4","4","4","1","1","3","1","1","4","2","0.898449"
"1.0843797"," 1.44613"," 1.611905"," 1.1157998"," 0.81393737","2","1","2","1","1","2","1","4","1","1","2","2","1.05528"
"1.9961725"," 1.3419511"," 0.63690853"," 1.9451301"," 1.0756025","1","4","5","5","5","4","4","2","1","5","2","1","0.542567"
"1.7198918"," 1.131334"," 1.3456674"," 0.8062011"," 1.7852546","4","5","3","1","5","5","5","2","3","4","2","2","0.576359"
"1.4633226"," 0.55609804"," 1.147984"," 1.5685993"," 1.0608627","1","1","1","4","4","1","4","4","1","1","1","1","1.92103"
"1.6411257"," 1.2033639"," 1.6647185"," 0.6184812"," 0.9487051","3","4","4","1","2","1","1","3","1","4","4","2","0.598876"
"1.2959323"," 0.9090971"," 1.2002343"," 1.2482402"," 1.410147","1","3","1","3","1","4","3","1","3","4","3","2","0.872317"
"0.94239473"," 1.0055788"," 1.1256773"," 1.1614748"," 1.2686583","4","1","4","4","4","5","1","4","4","1","1","2","1.17407"
"0.6896486"," 1.2214744"," 1.611905"," 0.98786473"," 1.060539","1","4","4","4","1","5","5","5","4","4","4","2","1.4984"
"1.4825127"," 0.5544293"," 1.136951"," 1.0729551"," 1.4220817","1","1","3","1","3","1","3","5","1","5","3","2","1.54021"
"1.0594145"," 1.968083"," 1.6934655"," 1.3671951"," 0.8962828","3","5","5","3","5","1","1","4","3","1","5","2","0.749756"
"1.7365247"," 1.0055171"," 0.9140382"," 1.6256404"," 1.5295527","1","1","3","1","3","5","1","5","5","1","2","2","1.35033"
"1.9683282"," 1.0055171"," 1.3192767"," 1.4524509"," 0.9126938","1","1","1","1","4","5","5","1","5","5","4","2","0.942437"
"1.5434778"," 0.6439615"," 1.2608118"," 1.1157998"," 1.6500022","1","5","3","4","3","4","5","3","1","5","1","2","0.686077"
"1.8968425"," 0.5544293"," 1.136951"," 1.5738976"," 1.4220817","1","1","3","1","3","5","4","5","5","5","1","2","0.97425"
"1.0843797"," 1.1637837"," 1.611905"," 1.1157998"," 1.9632603","1","1","5","1","1","4","1","4","1","4","5","2","2.24196"
"1.814249"," 1.7898221"," 1.0708952"," 1.0277826"," 1.6803591","1","5","1","1","5","2","2","4","1","2","2","2","0.729241"
"1.4633226"," 1.3929529"," 1.147984"," 0.8003417"," 0.73664004","3","2","4","2","3","2","2","3","4","3","2","1","0.865265"
"0.7313565"," 0.5544293"," 1.8654885"," 0.64917254"," 0.96180576","1","1","3","1","3","1","5","5","1","5","3","2","3.55759"
"1.4513078"," 0.9015841"," 0.9877885"," 1.572339"," 1.6029176","4","1","5","4","1","1","5","4","4","5","1","2","0.800996"
"1.4633226"," 0.55609804"," 1.147984"," 1.5919905"," 1.603048","1","1","4","1","4","1","4","1","1","4","1","1","1.71399"
"1.0399231"," 0.5544293"," 1.136951"," 1.1121167"," 1.4220817","1","1","5","1","3","5","3","5","5","1","3","2","1.99528"
"1.4633226"," 0.55609804"," 1.147984"," 1.0221624"," 1.0372862","1","1","1","1","4","2","2","4","1","3","2","2","1.32221"
"0.5262207"," 0.85847497"," 1.9293213"," 1.9890826"," 1.6296959","3","5","5","5","3","2","1","4","5","5","4","1","0.512159"
"0.8244983"," 1.6296499"," 0.9104464"," 1.2566075"," 1.5665944","3","3","5","5","3","5","1","1","3","5","1","2","2.04425"
"1.0328238"," 0.5350759"," 1.5980604"," 0.5600673"," 1.8269376","4","3","2","4","1","3","1","4","4","4","1","1","0.729247"
"1.5637883"," 1.0954896"," 1.5481598"," 1.3773776"," 1.4546112","1","1","1","1","3","5","1","4","4","1","1","2","1.54916"
"1.6807494"," 1.311839"," 1.4389412"," 1.2618623"," 0.61016136","4","2","3","5","4","3","5","3","3","4","2","2","1.15444"
"1.7147888"," 0.84227896"," 1.4489868"," 1.137686"," 1.2710125","4","1","5","5","5","4","5","4","4","4","4","1","1.0865"
"1.114669"," 1.5787128"," 1.0699692"," 1.9887874"," 1.3910861","4","5","3","4","5","5","4","4","4","5","3","2","1.32836"
